# (index) [unitless]: Reference number for the system; first system is System 1.
# period_days_inj [days]: Orbital period (in days) of the planet injected into the system.
# period_years_inj [years]: Orbital period (in years) of the planet injected into the system, calculated after generation.
# mass_inj [M_J]: Mass of the planet injected into the system.
# tau_inj [unitless]: Linear phase shift of the planet in its orbit, i.e. 1-τ is the orbit fraction completed by a planet at the time of first RV measurement.
# HIRES_offset_inj [m/s]: Offset from zero for the HIRES_synth data.
# KPF_offset_inj [m/s]: Offset from zero for the KPF_synth data.
# HIRES_jitter_inj [m/s]: RV jitter for the HIRES_synth data, i.e. this value is the standard deviation used to generate this Gaussian-distributed error.
# KPF_jitter_inj [m/s]: RV jitter for the KPF_synth data, i.e. this value is the standard deviation used to generate this Gaussian-distributed error.
# HIRES_intvar_inj [m/s]: Intrinsic instrument RV variability for the HIRES_synth data, i.e. this value is the standard deviation used to generate this Gaussian-distributed error.
# KPF_intvar_inj [m/s]: Intrinsic instrument RV variability for the KPF_synth data, i.e. this value is the standard deviation used to generate this Gaussian-distributed error.
# period_fit_wo [days]: Orbital period (in days) within the best fit to the data without the critical RV, as recovered by Octofitter.
# period_err_wo [days]: Standard deviation of the associated period posterior.
# mass_fit_wo [M_J]: Mass within the best fit to the data without the critical RV, as recovered by Octofitter.
# mass_err_wo [M_J]: Standard deviation of the associated mass posterior.
# ecc_fit_wo [unitless]: Orbital eccentricity within the best fit to the data without the critical RV, as recovered by Octofitter.
# ecc_err_wo [unitless]: Standard deviation of the associated eccentricity posterior.
# tau_fit_wo [unitless]: Best fit value of the orbit fraction completed by a planet after periastron at the time of first RV measurement, as recovered by Octofitter from the data without the critical RV.
# tau_err_wo [unitless]: Standard deviation of the associated tau posterior.
# HIRES_offset_fit_wo [m/s]: HIRES_synth offset within the best fit to the data without the critical RV, as recovered by Octofitter.
# HIRES_offset_err_wo [m/s]: Standard deviation of the associated HIRES_synth offset posterior.
# KPF_offset_fit_wo [m/s]: KPF_synth offset within the best fit to the data without the critical RV, as recovered by Octofitter.
# KPF_offset_err_wo [m/s]: Standard deviation of the associated KPF_synth offset posterior.
# HIRES_jitter_fit_wo [m/s]: HIRES_synth jitter within the best fit to the data without the critical RV, as recovered by Octofitter.
# HIRES_jitter_err_wo [m/s]: Standard deviation of the associated HIRES_synth jitter posterior.
# KPF_jitter_fit_wo [m/s]: KPF_synth jitter within the best fit to the data without the critical RV, as recovered by Octofitter.
# KPF_jitter_err_wo [m/s]: Standard deviation of the associated KPF_synth jitter posterior.
# logpost_wo [unitless]: Log-likelihood of the best fit to the data without the critical RV, as recovered by Octofitter.
# rec_wo [unitless]: Boolean that is True if the recovered parameters meet the criteria from Subsection 2.2, False otherwise.
# period_fit_w [days]: Orbital period (in days) within the best fit to the data with the critical RV, as recovered by Octofitter.
# period_err_w [days]: Standard deviation of the associated period posterior.
# mass_fit_w [M_J]: Mass within the best fit to the data with the critical RV, as recovered by Octofitter.
# mass_err_w [M_J]: Standard deviation of the associated mass posterior.
# ecc_fit_w [unitless]: Orbital eccentricity within the best fit to the data with the critical RV, as recovered by Octofitter.
# ecc_err_w [unitless]: Standard deviation of the associated eccentricity posterior.
# tau_fit_w [unitless]: Best fit value of the orbit fraction completed by a planet after periastron at the time of first RV measurement, as recovered by Octofitter from the data with the critical RV.
# tau_err_w [unitless]: Standard deviation of the associated tau posterior.
# HIRES_offset_fit_w [m/s]: HIRES_synth offset within the best fit to the data with the critical RV, as recovered by Octofitter.
# HIRES_offset_err_w [m/s]: Standard deviation of the associated HIRES_synth offset posterior.
# KPF_offset_fit_w [m/s]: KPF_synth offset within the best fit to the data with the critical RV, as recovered by Octofitter.
# KPF_offset_err_w [m/s]: Standard deviation of the associated KPF_synth offset posterior.
# HIRES_jitter_fit_w [m/s]: HIRES_synth jitter within the best fit to the data with the critical RV, as recovered by Octofitter.
# HIRES_jitter_err_w [m/s]: Standard deviation of the associated HIRES_synth jitter posterior.
# KPF_jitter_fit_w [m/s]: KPF_synth jitter within the best fit to the data with the critical RV, as recovered by Octofitter.
# KPF_jitter_err_w [m/s]: Standard deviation of the associated KPF_synth jitter posterior.
# logpost_w [unitless]: Log-likelihood of the best fit to the data with the critical RV, as recovered by Octofitter.
# rec_w [unitless]: Boolean that is True if the parameters recovered meet the criteria from Subsection 2.2, False otherwise.
,period_days_inj,period_years_inj,mass_inj,tau_inj,HIRES_offset_inj,KPF_offset_inj,HIRES_jitter_inj,KPF_jitter_inj,HIRES_intvar_inj,KPF_intvar_inj,period_fit_wo,period_err_wo,mass_fit_wo,mass_err_wo,ecc_fit_wo,ecc_err_wo,tau_fit_wo,tau_err_wo,HIRES_offset_fit_wo,HIRES_offset_err_wo,KPF_offset_fit_wo,KPF_offset_err_wo,HIRES_jitter_fit_wo,HIRES_jitter_err_wo,KPF_jitter_fit_wo,KPF_jitter_err_wo,logpost_wo,rec_wo,period_fit_w,period_err_w,mass_fit_w,mass_err_w,ecc_fit_w,ecc_err_w,tau_fit_w,tau_err_w,HIRES_offset_fit_w,HIRES_offset_err_w,KPF_offset_fit_w,KPF_offset_err_w,HIRES_jitter_fit_w,HIRES_jitter_err_w,KPF_jitter_fit_w,KPF_jitter_err_w,logpost_w,rec_w
11,19544.3740817922,53.51072269795823,1.6643797915984857,0.299770558387711,126.55370547144162,-17.324828470650147,3,2,1.5,0.5,134955.7362991112,567917.0604697022,38.57130930834,236.9012722640801,0.2600327432214365,0.1736432856556311,-0.0322548841197372,0.3025532124963486,-49.29039922265266,87.8278594746382,-188.4368403539214,85.65878537623668,2.742670384437797,0.33188395645161,1.57673508929448,0.6919815103252936,-203.9139878999739,False,44895.79670372359,811375.7058641419,15.8478943843352,299.32626969082713,0.2165033777410185,0.1577703133086449,-0.4478321564031002,0.2810193596444551,65.76259964318756,100.44130661262216,-80.31178993548717,100.26451192617424,2.5417534009341973,0.3230716481777971,1.73296412871542,0.6966793926912462,-207.1865385364412,False
12,6261.957556055441,17.144671552343734,9.915762197586217,0.6951034327805355,124.62789844924862,135.1795377091786,3,2,1.5,0.5,6265.937599426924,22.413516622702005,9.462735647146422,0.7307868176247326,0.0450010362430399,0.020520168407584,0.3735287135797897,0.3642850109176483,121.2642353737948,5.139960128198421,132.17433615268672,5.486976032638414,2.834886695488024,0.3564580452549875,1.5079143376780495,0.5007964669435272,-210.74988321245365,True,6273.134934679308,20.62548570008529,9.670235493956737,0.7304104151445165,0.0288207963603999,0.0191155114799875,0.3566554132554234,0.3816493865388872,122.7920818534895,5.149284941992037,133.6974241992316,5.421718867144772,2.7850460986164705,0.3589526853784033,1.5467266208252295,0.5248242124197434,-213.10387243915403,True
13,4105.938721453913,11.2416876293427,1.226367059353017,0.675017485418548,-64.00043729899876,48.31503375797936,3,2,1.5,0.5,4125.115525705863,1295.5485156855293,1.2741482784666711,0.6328907515358474,0.04422728103224,0.0558098104364973,-0.0142591483037579,0.2400752862873353,-64.46959850459695,6.590465702543293,46.559293678201584,5.168190730780913,2.82646256645914,0.3507798654038149,2.0593670032012428,0.7085834349288771,-213.0432307474663,False,4165.2620507374495,90.2984815169726,1.2458878328835488,0.0721023279351569,0.0663690312420568,0.0323696454824687,-0.200517673287375,0.2688383450668668,-63.75896871185381,0.755622666335176,45.92738685260716,3.042082955002881,2.5999435149242247,0.3451727948805151,1.903027482236549,0.696282182816073,-215.1119572927392,True
14,4465.857113683986,12.227111526773156,4.0206484442509005,0.1193221870976227,100.70875526404524,34.08474022884923,3,2,1.5,0.5,4376.787684087989,32.278156467265504,3.923853671570645,0.080846210494751,0.0242025739129413,0.015219648529722,0.1752258674086002,0.2763056789101962,101.19461878221676,0.8792082741785742,28.09164210852542,2.5460101608765022,2.6226781322959662,0.3338963699993019,2.2167871151453697,0.7759906759994581,-207.30293266217168,True,4398.41029392033,30.468253177332755,3.8681071745730233,0.0830828172395253,0.0166090478300359,0.0149101333849654,0.2584275092893088,0.2155952538511445,101.94981710782316,0.8753715469432204,28.670582646125347,2.5120936816724115,2.4525041157684675,0.3222557367729116,2.503857705947477,0.7607611425914188,-209.3534561471056,True
15,16762.07784457637,45.89304807762184,1.9129327763366009,0.9330304911263232,-73.01243208165799,11.003712319462268,3,2,1.5,0.5,90800.09159802907,832063.8191003138,35.30543617559355,212.8896749571471,0.1194631140147959,0.1504789670783765,-0.1167936848672615,0.2573556754635752,90.27966349216712,85.11851370577189,155.79917617897172,82.33457369582793,2.876479176505715,0.3403342043717138,1.2686174332733533,0.6955475755824262,-203.82888489976068,False,24181.17792889568,278230.871624846,2.6820861133867764,153.80764321114205,0.2453296163524176,0.1737324094214115,0.2786967583562049,0.2945955606188422,-68.1028216571107,46.64588757186726,19.73699886051672,46.56968594826362,2.4882103964021542,0.3507007531990737,1.4345244971865847,0.7455324899395016,-207.0901099630759,False
16,4020.067711132219,11.006580595375391,7.848487229237881,0.5656791550781417,-11.325189467523188,109.91655634686045,3,2,1.5,0.5,4035.466441004489,18.730342559172804,7.878010922596438,0.0547840291192554,0.0132530382684127,0.0072470322637251,0.3919060226831026,0.3271074430506424,-13.620423372718466,0.8569132591136235,107.99330986547088,2.32001063731747,2.7409846411171523,0.3588084778242009,1.7422162780644248,0.5495155648142717,-211.5849802655036,True,4025.532386574463,17.71510312566355,7.882378898802533,0.0564000949369616,0.01181646149297,0.0070002691950853,0.2887934551831593,0.3061186960827405,-12.951944905467954,0.8667736846601322,109.10637424837542,2.25967344296437,3.0553828632613755,0.3463739733876474,1.747945844237734,0.5380541528835047,-214.25375273845304,True
17,6202.727541630875,16.982505147627723,3.3453192202345536,0.4919594634098442,-3.472970936180758,-66.81536623309631,3,2,1.5,0.5,5895.118576741594,5807.410381695039,3.1792177889945736,9.7207003914399,0.1988757723555106,0.0699918387487046,0.4518089343279639,0.2227083877600963,-12.717330269159762,13.469992929045857,-88.71752551082726,12.556822901038396,3.121775184463112,0.384484073521116,1.5590801429471557,0.4914546562343951,-213.6520054078779,False,6058.0966615430025,155.04835657006015,3.0629766368295503,0.1722166664995567,0.0982262535230785,0.0514351378995084,0.3534607317249766,0.2162813137436328,-7.166180376937445,4.421271090500331,-77.0618605763207,6.943684858863056,3.147570592438804,0.3740654274086322,1.651424400469789,0.495387672271453,-216.416517209696,True
18,9270.734774061162,25.382430546254408,12.292194995781324,0.6282744791881196,-55.06059510618556,-53.94137593763288,3,2,1.5,0.5,8831.807577823052,414.5957039319135,10.931119172815537,1.4847109141755328,0.0421650394014859,0.0143179300676337,-0.0223861381954583,0.2691894305262342,-66.25380456803335,11.610423127424006,-33.86617365687513,26.16231391799617,2.596564825237781,0.3392998843660698,2.4326846895063365,0.8226016351363056,-210.9123827813877,True,9200.216604767493,75.93512332109995,12.193176906796916,0.2673637553590928,0.0288766487516435,0.0126810080705054,-0.0397224469080385,0.3020821773167944,-55.78271518575232,1.8817315015065936,-54.3824462522345,5.384923143149493,2.7518966734964034,0.3349556992566407,2.948041797033966,0.7132027105347545,-212.98126231618733,True
19,7354.53010207011,20.136036038743907,5.673375197045544,0.1154432283013918,58.80521005837457,14.587201936641575,3,2,1.5,0.5,7512.92016145689,254.75425004579327,8.317140860082322,5.0141651908815925,0.1517660649324831,0.114351316804528,-0.3837047588431987,0.355871506937218,42.65676200036959,22.80102708206851,3.281353697951236,24.01529161482393,2.6263759570290848,0.3386311558039431,1.891459623229614,0.6668768048259458,-206.9252418097996,False,7504.60184372508,113.6238214913514,6.29973462820549,2.340389087045444,0.0697038059504089,0.0667247407599763,-0.4916496217235817,0.3857644592345834,55.79777130794652,10.741018258998531,15.260962468623664,11.22397010181164,2.583658516853692,0.3391393196646521,1.8375035601345755,0.6210931484516748,-209.85501506429628,False
20,7843.490520035865,21.47476529282724,3.0894370741112755,0.5927665566599676,-41.92385326517754,-122.67839192395866,3,2,1.5,0.5,8858.906058118455,1908.4096075831585,2.635591744193004,1.814263234121476,0.1561959548718917,0.062250519144889,0.1881481662342418,0.1627606184774504,-44.643550811398526,14.366551664193503,-139.50814377771928,27.87056699839022,2.956037526764025,0.3402616168737565,2.273551623496429,0.7332553668411695,-210.2147912166121,False,8352.209396547001,680.090707853035,2.284303652387422,0.5485045073770787,0.1817529034524293,0.0680088682276533,0.1844764664848799,0.2464245180635142,-48.23385272172347,4.251107030807142,-134.54739543241254,7.549435546032876,2.786834001518484,0.3470369527124102,2.225980831407918,0.676669531116013,-211.9909001098696,False
21,8808.629507653599,24.117228260188988,1.0295759861241511,0.1063583727090571,78.29029388274137,-9.74416311876243,3,2,1.5,0.5,13672.074535021578,10597728.73959227,3.777500786212065,290.1903855104358,0.209827760732249,0.2060087484564808,0.4201765884378595,0.3104696337642954,60.715613209006136,84.7769329491892,24.5924254740099,86.30823425613795,2.2923494117217054,0.3670198219944378,2.50955277689957,1.305617867174573,-205.4738807626789,False,8149.470887111615,64764.66179240343,3.0634257320869773,17.55134499662557,0.4031401241498776,0.2015922120451087,-0.3813115209426216,0.3280079672084365,67.92882692155412,8.01522153625786,-21.89084606107366,9.114540869154345,2.260292324977699,0.3152768248859352,2.4692954282151627,0.8067700237523437,-207.6504551205722,False
22,4249.760131876438,11.635457600125171,5.680358508313264,0.8196195128445956,85.87141191794782,-65.99868948653811,3,2,1.5,0.5,4238.88302031727,10.984983401168334,5.59026296896673,0.0971910446370171,0.0142342624343469,0.0080247797472615,0.3136158695709695,0.2894843514562933,84.99585161004357,0.9163056275835036,-65.50059511598965,1.3142360659689925,3.4072358527520965,0.3772592378037919,1.286076164915419,0.4002207522708176,-212.86370635805173,True,4245.085402722047,10.54638709605726,5.64895879531522,0.0957944062825636,0.0141225971114468,0.0076752879156365,0.3590213230704324,0.2644796850265051,85.73138256167366,0.8921590719736764,-65.81061570439255,1.3049890028726177,3.149457140724899,0.3778354305832198,1.0565075681583709,0.387104163418232,-215.0543505073728,True
23,8113.4472775178,22.21388239781109,4.463388351601942,0.6585566143288991,5.571314771600555,-45.76587626895218,3,2,1.5,0.5,3900.8242977424657,2226.6285086562984,1.4488278197546876,1.5185017549978992,0.2937227387926225,0.1254059371271658,-0.1680392232951535,0.1540861308449368,-25.648284609017715,14.536339759098729,-64.79873568277394,7.283099407535106,3.631855218923745,0.4101786958232522,0.4191307775829339,0.5423076717331091,-209.7047491595931,False,8308.532108739806,180.07693429404372,3.8830808527296576,0.4067389840649176,0.0599493576653763,0.0347116738192758,-0.0137088670954731,0.25197818241245,-0.1143400041837883,2.9522830189829388,-53.02244206612303,4.856733995104543,3.5784612716718254,0.4206828099065101,1.1339402511072691,0.3997079062804197,-219.83006397578944,True
24,4993.804033142745,13.67258228414664,10.330073022093906,0.8269187534611399,-109.34251972412348,-18.263230188915745,3,2,1.5,0.5,4960.977086525879,39.813112549798376,10.432595621647852,0.1788542958910751,0.0160495363142067,0.0064695680122845,-0.0748920417242369,0.2225550826193017,-110.86645309879177,1.8001094464528171,-21.16773187988661,6.623260374657043,2.8882236413153084,0.3474511040066377,1.867939421943528,0.5958102670823702,-209.94509752490785,True,4968.295469923274,41.96620998413575,10.579979358218043,0.1901073499964899,0.0192002193534262,0.0069762424236067,-0.1153167978565102,0.1954803795302737,-109.86752403429708,1.875279460524356,-20.36684168290452,6.989999536859233,2.871621417531199,0.3353841925827612,1.578756809705911,0.6188346040658231,-212.3162355717905,True
